question_id,title,proposed_target_version,confiance,raisonnement,error
850,What is required to send a WhatsApp message from the Odoo database?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6JfFU8aLfVzAWmYatj'}"
851,What keyboard shortcut can be used to display the list of companies available to a user in an Odoo database?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6JdfDvHb2ZqCxds61F'}"
854,What color themes or modes can users toggle between by default in Odoo?,both,moyenne,"La question porte sur les modes Light/Dark de l'interface Odoo (pas du website builder), une fonctionnalité présente dans les deux versions. Les docs fournis ne couvrent pas directement ce sujet (ils parlent des thèmes du website), mais le toggle Light/Dark mode dans les préférences utilisateur est une fonctionnalité stable présente en v18 et v19. Confiance moyenne car les docs ne confirment pas explicitement le comportement dans les deux versions.",
855,How many languages can be installed in an Odoo database?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6MQx5SUXA8pfvQZaWB'}"
856,How can a user enable or disable onboarding tours in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6N4bzPLBdNn4Mh39Hg'}"
857,What steps should be followed to archive a company in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6Nf4RAq9qcpY8ZRJb1'}"
858,What steps are required on the Odoo dashboard to rearrange the placement of the app icons?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6PkcKJWL27zUtA5nsb'}"
859,What happens when a record is archived in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6PkytmyY9BdmSEez2t'}"
860,How would you describe the filter logic?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6PmHkKDYLVLwAqtoxM'}"
861,Which of the following address types is not an available option to select on a contact record in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6QwPVMj8XDqRkVhdvJ'}"
863,What are the two main types of contacts in Odoo?,,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6SQuyssuunjM5LkrFR'}"
864,"By default, when are followers notified in a record?",,,,"Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request would exceed your organization's rate limit of 30,000 input tokens per minute (org: 91b0ead5-5687-4e75-a89a-bdb8669ded9e, model: claude-sonnet-4-6). For details, refer to: https://docs.claude.com/en/api/rate-limits. You can see the response headers for current usage. Reduce the prompt length or the maximum tokens requested, or try again later. View your current limits at https://console.anthropic.com/settings/limits. To raise this limit, purchase credits to advance to the next usage tier at https://console.anthropic.com/settings/billing.""}, 'request_id': 'req_011CbB6SLEhFVSWkUPhebTKe'}"
866,What happens by default when a visitor submits a form block?,both,moyenne,"La question porte sur le comportement par défaut d'un bloc formulaire sur le website builder d'Odoo, qui envoie un email avec les données du formulaire. Ce comportement est standard et présent dans les deux versions. Les extraits fournis ne couvrent pas directement cette fonctionnalité, mais il s'agit d'un comportement fondamental du website builder qui n'a pas changé entre v18 et v19.",
